DOI,published.date-parts,is-referenced-by-count,title
10.21105/joss.00766,2018-06-21,0,General binary file parser.
10.21105/joss.00678,2018-07-27,0,"SuchTree: Fast, thread-safe computations with phylogenetic trees"
10.21105/jose.00015,2018-06-21,0,"Pynamical: Model and visualize discrete nonlinear dynamical systems, chaos, and fractals"
10.21105/joss.00883,2018-08-08,0,jstor: Import and Analyse Data from Scientific Texts
10.21105/joss.00676,2018-07-22,0,OPEM : Open Source PEM Cell Simulation Tool
10.21105/joss.00164,2017-02-12,0,FRIEDA: Flexible Robust Intelligent Elastic Data Management Framework
10.21105/joss.00332,2017-08-03,0,The country converter coco - a Python package for converting country names between different classification schemes
10.21105/joss.00624,2018-03-26,0,checkr: An R package for Assertive Programming
10.21105/joss.00517,2018-01-15,0,arrgh: a Go interface to the OpenCPU R server system
10.21105/astro.2010.11093,2021-06-04,0,The local vertical density distribution of ultracool dwarfs M7 to L2.5 and their luminosity function
10.21105/joss.02990,2021-06-01,0,netrd: A library for network reconstruction and graph distances
10.21105/joss.01109,2019-02-12,0,gtk-fortran: a GTK+ binding to build Graphical User Interfaces in Fortran
10.21105/joss.01145,2019-02-17,0,strandCheckR: An R package for quantifying and removing double strand sequences for strand-specific RNA-seq
10.21105/joss.01189,2019-02-11,0,The Biddy BDD package
10.21105/joss.01186,2019-01-25,0,sierra-local: A lightweight standalone application for drug resistance prediction
10.21105/joss.01299,2019-03-31,0,MicrobiomeR:  An R Package for Simplified and Standardized Microbiome Analysis Workflows
10.21105/joss.01350,2019-04-30,0,rGUIDANCE – alignment confidence score computation in R
10.21105/joss.01418,2019-05-19,0,"Container Tree: Software to Model Container Filesystems, Packages, and Inheritance"
10.21105/joss.01389,2019-05-06,0,pyCeterisParibus: explaining Machine Learning models with Ceteris Paribus Profiles in Python
10.21105/joss.01225,2019-05-07,0,"DmpBbo: A versatile Python/C++ library for Function Approximation, Dynamical Movement Primitives, and Black-Box Optimization"
10.21105/joss.01125,2019-02-17,0,PyMS: Python for Mycorrhizal Symbiosis data analysis
10.21105/joss.01637,2019-11-25,0,Virtual Scanner: MRI on a Browser
10.21105/joss.01642,2019-11-08,0,PressureDrop.jl: Pressure traverses and gas lift analysis for oil & gas wells
10.21105/joss.01487,2019-11-05,0,cppduals: a nestable vectorized templated dual number library for C++11
10.21105/joss.01111,2019-02-04,0,Py-school-match: Matching algorithms to assign students to schools
10.21105/joss.01650,2019-10-13,0,feign: a Python package to estimate geometric efficiency in passive gamma spectroscopy measurements of nuclear fuel
10.21105/jose.00050,2019-08-04,0,Emacs-reveal: A software bundle to create OER presentations
10.21105/joss.01407,2019-07-10,0,"Lexicon-Mono-Seq, DOM Text Based Async MSA Viewer"
10.21105/joss.01473,2019-07-04,0,cde - R package to retrieve data from the Environment Agency Catchment Data Explorer site
10.21105/joss.01409,2019-06-18,0,Multi-attribute task builder
10.21105/joss.01448,2019-06-18,0,labjack-controller: Robust and Easy Data Collection with Labjack T-Series DAQs in Python
10.21105/joss.02523,2020-08-31,0,causal-curve: A Python Causal Inference Package to Estimate Causal Dose-Response Curves
10.21105/joss.02123,2020-09-04,0,CloudnetPy: A Python package for processing cloud remote sensing data
10.21105/astro.2009.13944,2020-09-10,0,Low-scatter galaxy cluster mass proxies for the eROSITA all-sky survey
10.21105/joss.02436,2020-09-23,0,CancerSim: A Cancer Simulation Package for Python 3
10.21105/joss.02663,2020-10-20,0,rFBP: Replicated Focusing Belief Propagation algorithm
10.21105/joss.02392,2020-10-02,0,multivar_horner: A Python package for computing Horner factorisations of multivariate polynomials
10.21105/joss.02670,2020-11-01,0,Reorient: A Web tool for reorienting and cropping MRI data.
10.21105/jcon.00035,2020-07-29,0,HydroPowerModels.jl: A Julia/JuMP Package for Hydrothermal Economic Dispatch Optimization
10.21105/jcon.00038,2020-07-26,0,Econometrics.jl
10.21105/joss.02135,2020-08-05,0,audiomate: A Python package for working with audio datasets
10.21105/joss.02283,2020-07-14,0,datafold: data-driven models for point clouds and time series on manifolds
10.21105/joss.02281,2020-07-05,0,ExoTiC-ISM: A Python package for marginalised exoplanet transit parameters across a grid of systematic instrument models
10.21105/joss.02016,2020-07-01,0,Audiometry: A model-view-viewmodel (MVVM) application framework for hearing impairment diagnosis
10.21105/joss.02645,2020-12-14,0,BioGears: A C++ library for whole body physiology simulations
10.21105/joss.02653,2020-12-04,0,Empirical and non-parametric copula models with the cort R package
10.21105/joss.02917,2020-12-21,0,SymbiotaR2: An R Package for Accessing Symbiota2 Data
10.21105/joss.02506,2020-11-17,0,DearScholar: A mobile application to conduct qualitative and quantitative diary research
10.21105/joss.02537,2020-11-18,0,BigX: A geographical dataset visualisation tool
10.21105/joss.02175,2020-06-02,0,taurenmd: A command-line interface for analysis of Molecular Dynamics simulations.
10.21105/joss.03215,2021-05-27,0,yaml2sbml: Human-readable and -writable specification of ODE models and their conversion to SBML
10.21105/jose.00115,2021-07-21,0,Take a moderndive into introductory linear regression with R
10.21105/joss.03293,2021-07-19,0,fitgrid: A Python package for multi-channel event-related time series regression modeling
10.21105/joss.03395,2021-07-17,0,Lumen: A software for the interactive visualization of probabilistic models together with data
10.21105/joss.03438,2021-07-19,0,caracas: Computer algebra in R
10.21105/joss.03669,2021-10-12,0,TE-dependent analysis of multi-echo fMRI with tedana
10.21105/joss.03540,2021-10-15,0,RHRT: An R package to assess Heart Rate Turbulence
10.21105/joss.03782,2021-10-15,0,sbp-env: A Python Package for Sampling-based Motion Planner and Samplers
10.21105/joss.03454,2021-08-25,0,SummationByPartsOperators.jl: A Julia library of provably stable discretization techniques with mimetic properties
10.21105/joss.03605,2021-08-31,0,R-Opitools – An Opinion Analytical Tool for Big Digital Text Document (DTD)
10.21105/joss.03459,2021-09-10,0,"NiTransforms: A Python tool to read, represent, manipulate, and apply dimensional spatial transforms"
10.21105/joss.03545,2021-09-10,0,sorn: A Python package for Self Organizing Recurrent Neural Network
10.21105/astro.2102.02284,2021-09-21,0,Consequences of constant elevation scans for instrumental systematics in Cosmic Microwave Background Experiments
10.21105/jose,2021-10-26,0,Journal of Open Source Education
10.21105/jose.00122,2021-10-09,0,r-cubed: Guiding the overwhelmed scientist from random wrangling to Reproducible Research in R
10.21105/astro.2106.03528,2021-09-28,0,Squeezing the Axion
10.21105/joss.03485,2021-09-17,0,tbeptools: An R package for synthesizing estuarine data for environmental research
10.21105/joss.03609,2021-09-20,0,home2park: An R package to assess the spatial provision of urban parks
10.21105/joss.03519,2021-09-28,0,BisPy: Bisimulation in Python
10.21105/joss.03714,2021-10-23,0,Kinetics Toolkit: An Open-Source Python Package to Facilitate Research in Biomechanics
